3.0000000e-08,6.53110e-04
8.0000000e-08,1.01490e-03
1.3000000e-07,2.90730e-03
1.8000000e-07,3.81790e-03
2.3000000e-07,3.78680e-03
2.8000000e-07,5.77010e-03
3.3000000e-07,5.77010e-03
3.8000000e-07,5.34330e-03
4.3000000e-07,5.55280e-03
4.8000000e-07,6.41070e-03
5.3000000e-07,6.48790e-03
5.8000000e-07,5.07100e-03
6.3000000e-07,4.89400e-03
6.8000000e-07,5.18210e-03
7.3000000e-07,5.18210e-03
7.8000000e-07,4.07890e-03
8.3000000e-07,2.92290e-03
8.8000000e-07,2.32120e-03
9.3000000e-07,2.61800e-03
9.8000000e-07,9.93930e-04
1.0300000e-06,1.29960e-03
1.0800000e-06,-8.56300e-05
1.1300000e-06,1.48030e-04
1.1800000e-06,-1.95780e-03
1.2300000e-06,-2.20930e-03
1.2800000e-06,-1.86420e-03
1.3300000e-06,-4.96130e-03
1.3800000e-06,-5.05110e-03
1.4300000e-06,-6.34480e-03
1.4800000e-06,-6.38810e-03
1.5300000e-06,-6.45310e-03
1.5800000e-06,-7.84180e-03
1.6300000e-06,-1.03540e-02
1.6800000e-06,-1.03540e-02
1.7300000e-06,-1.09220e-02
1.7800000e-06,-1.20960e-02
1.8300000e-06,-1.22580e-02
1.8800000e-06,-1.18990e-02
1.9300000e-06,-1.18990e-02
1.9800000e-06,-1.24180e-02
2.0300000e-06,-1.24180e-02
2.0800000e-06,-1.38160e-02
2.1300000e-06,-1.34560e-02
2.1800000e-06,-1.27640e-02
2.2300000e-06,-1.21980e-02
2.2800000e-06,-1.25210e-02
2.3300000e-06,-1.08760e-02
2.3800000e-06,-1.19120e-02
2.4300000e-06,-9.97590e-03
2.4800000e-06,-7.85670e-03
2.5300000e-06,-8.60150e-03
2.5800000e-06,-6.57020e-03
2.6300000e-06,-6.25970e-03
2.6800000e-06,-5.24210e-03
2.7300000e-06,-3.61180e-03
2.7800000e-06,-2.34270e-03
2.8300000e-06,-1.01980e-03
2.8800000e-06,9.59730e-04
2.9300000e-06,2.61210e-03
2.9800000e-06,4.79700e-03
3.0300000e-06,7.56540e-03
3.0800000e-06,8.43900e-03
3.1300000e-06,1.00430e-02
3.1800000e-06,1.07670e-02
3.2300000e-06,1.18990e-02
3.2800000e-06,1.31100e-02
3.3300000e-06,1.31100e-02
3.3800000e-06,1.49890e-02
3.4300000e-06,1.50430e-02
3.4800000e-06,1.76150e-02
3.5300000e-06,1.76150e-02
3.5800000e-06,1.68260e-02
3.6300000e-06,1.73930e-02
3.6800000e-06,1.65700e-02
3.7300000e-06,1.67500e-02
3.7800000e-06,1.81750e-02
3.8300000e-06,1.73640e-02
3.8800000e-06,1.60930e-02
3.9300000e-06,1.41560e-02
3.9800000e-06,1.41560e-02
4.0300000e-06,1.35020e-02
4.0800000e-06,1.35020e-02
4.1300000e-06,1.03160e-02
4.1800000e-06,9.17580e-03
4.2300000e-06,7.45180e-03
4.2800000e-06,7.15690e-03
4.3300000e-06,7.32810e-03
4.3800000e-06,3.49320e-03
4.4300000e-06,2.55840e-03
4.4800000e-06,2.55840e-03
4.5300000e-06,-5.97810e-06
4.5800000e-06,-1.35260e-03
4.6300000e-06,-3.51070e-03
4.6800000e-06,-5.30250e-03
4.7300000e-06,-7.54940e-03
4.7800000e-06,-7.54940e-03
4.8300000e-06,-8.59330e-03
4.8800000e-06,-9.51520e-03
4.9300000e-06,-1.10480e-02
4.9800000e-06,-1.27440e-02
5.0300000e-06,-1.32760e-02
5.0800000e-06,-1.46090e-02
5.1300000e-06,-1.46050e-02
5.1800000e-06,-1.54370e-02
5.2300000e-06,-1.58380e-02
5.2800000e-06,-1.66090e-02
5.3300000e-06,-1.64940e-02
5.3800000e-06,-1.58610e-02
5.4300000e-06,-1.55560e-02
5.4800000e-06,-1.50840e-02
5.5300000e-06,-1.34570e-02
5.5800000e-06,-1.42990e-02
5.6300000e-06,-1.24330e-02
5.6800000e-06,-1.24990e-02
5.7300000e-06,-1.08070e-02
5.7800000e-06,-9.51470e-03
5.8300000e-06,-8.85410e-03
5.8800000e-06,-7.50090e-03
5.9300000e-06,-6.28660e-03
5.9800000e-06,-6.08080e-03
6.0300000e-06,-3.51470e-03
6.0800000e-06,-2.69810e-03
6.1300000e-06,-1.16680e-03
6.1800000e-06,1.62480e-05
6.2300000e-06,1.79190e-03
6.2800000e-06,2.97680e-03
6.3300000e-06,5.00820e-03
6.3800000e-06,6.42740e-03
6.4300000e-06,7.25440e-03
6.4800000e-06,9.41400e-03
6.5300000e-06,1.15470e-02
6.5800000e-06,1.25560e-02
6.6300000e-06,1.35960e-02
6.6800000e-06,1.39870e-02
