3.0000000e-08,7.21410e-03
8.0000000e-08,9.42340e-03
1.3000000e-07,1.15270e-02
1.8000000e-07,1.11120e-02
2.3000000e-07,1.11120e-02
2.8000000e-07,1.22070e-02
3.3000000e-07,1.33090e-02
3.8000000e-07,1.42290e-02
4.3000000e-07,1.49390e-02
4.8000000e-07,1.37210e-02
5.3000000e-07,1.48880e-02
5.8000000e-07,1.39550e-02
6.3000000e-07,1.34050e-02
6.8000000e-07,1.35920e-02
7.3000000e-07,1.21410e-02
7.8000000e-07,1.21510e-02
8.3000000e-07,1.24540e-02
8.8000000e-07,1.12620e-02
9.3000000e-07,1.09840e-02
9.8000000e-07,9.46760e-03
1.0300000e-06,9.29420e-03
1.0800000e-06,6.86480e-03
1.1300000e-06,8.52750e-03
1.1800000e-06,7.27440e-03
1.2300000e-06,3.73150e-03
1.2800000e-06,3.99420e-03
1.3300000e-06,4.54650e-03
1.3800000e-06,5.15690e-04
1.4300000e-06,5.15690e-04
1.4800000e-06,-3.74520e-04
1.5300000e-06,-3.93970e-04
1.5800000e-06,-3.93970e-04
1.6300000e-06,-2.04170e-03
1.6800000e-06,-3.16910e-03
1.7300000e-06,-4.55190e-03
1.7800000e-06,-5.60420e-03
1.8300000e-06,-4.94240e-03
1.8800000e-06,-6.37140e-03
1.9300000e-06,-7.05640e-03
1.9800000e-06,-8.07610e-03
2.0300000e-06,-7.50210e-03
2.0800000e-06,-8.22240e-03
2.1300000e-06,-5.18380e-03
2.1800000e-06,-6.96050e-03
2.2300000e-06,-5.07790e-03
2.2800000e-06,-5.94940e-03
2.3300000e-06,-4.18780e-03
2.3800000e-06,-2.96910e-03
2.4300000e-06,-5.08080e-04
2.4800000e-06,-2.97640e-03
2.5300000e-06,-1.35350e-03
2.5800000e-06,4.53210e-04
2.6300000e-06,2.53500e-03
2.6800000e-06,2.21570e-03
2.7300000e-06,4.77010e-03
2.7800000e-06,4.94220e-03
2.8300000e-06,6.40590e-03
2.8800000e-06,6.94420e-03
2.9300000e-06,1.01680e-02
2.9800000e-06,1.26270e-02
3.0300000e-06,1.38660e-02
3.0800000e-06,1.57660e-02
3.1300000e-06,1.63410e-02
3.1800000e-06,1.84740e-02
3.2300000e-06,1.84740e-02
3.2800000e-06,1.97450e-02
3.3300000e-06,1.97570e-02
3.3800000e-06,2.10320e-02
3.4300000e-06,2.25430e-02
