3.0000000e-08,6.75720e-03
8.0000000e-08,7.87120e-03
1.3000000e-07,8.26980e-03
1.8000000e-07,7.83840e-03
2.3000000e-07,1.04210e-02
2.8000000e-07,1.11950e-02
3.3000000e-07,1.11950e-02
3.8000000e-07,9.33250e-03
4.3000000e-07,1.09100e-02
4.8000000e-07,1.09100e-02
5.3000000e-07,1.16750e-02
5.8000000e-07,1.12700e-02
6.3000000e-07,1.00590e-02
6.8000000e-07,1.04170e-02
7.3000000e-07,9.38770e-03
7.8000000e-07,8.80360e-03
8.3000000e-07,8.33960e-03
8.8000000e-07,8.33960e-03
9.3000000e-07,7.56950e-03
9.8000000e-07,8.31170e-03
1.0300000e-06,6.64380e-03
1.0800000e-06,4.96510e-03
1.1300000e-06,5.13040e-03
1.1800000e-06,2.70520e-03
1.2300000e-06,2.70520e-03
1.2800000e-06,3.03910e-03
1.3300000e-06,2.84670e-03
1.3800000e-06,1.71880e-03
1.4300000e-06,-1.49980e-03
1.4800000e-06,-7.32660e-04
1.5300000e-06,-2.05240e-03
1.5800000e-06,-2.26400e-03
1.6300000e-06,-3.91630e-03
1.6800000e-06,-3.91630e-03
1.7300000e-06,-5.17820e-03
1.7800000e-06,-6.98700e-03
1.8300000e-06,-6.93940e-03
1.8800000e-06,-8.59640e-03
1.9300000e-06,-5.93860e-03
1.9800000e-06,-8.44200e-03
2.0300000e-06,-8.34780e-03
2.0800000e-06,-8.34780e-03
2.1300000e-06,-7.01490e-03
2.1800000e-06,-7.24000e-03
2.2300000e-06,-5.47410e-03
2.2800000e-06,-7.24240e-03
2.3300000e-06,-4.08030e-03
2.3800000e-06,-4.74000e-03
2.4300000e-06,-2.92330e-03
2.4800000e-06,-2.87290e-03
2.5300000e-06,-1.69060e-03
2.5800000e-06,-1.55390e-03
2.6300000e-06,4.58080e-05
2.6800000e-06,1.42760e-03
2.7300000e-06,5.21810e-03
2.7800000e-06,4.75470e-03
2.8300000e-06,6.36800e-03
2.8800000e-06,7.97450e-03
2.9300000e-06,1.00080e-02
2.9800000e-06,1.21060e-02
3.0300000e-06,1.31150e-02
3.0800000e-06,1.37910e-02
3.1300000e-06,1.52550e-02
3.1800000e-06,1.52550e-02
3.2300000e-06,1.74970e-02
3.2800000e-06,1.78520e-02
3.3300000e-06,1.88410e-02
3.3800000e-06,2.00390e-02
3.4300000e-06,1.97080e-02
3.4800000e-06,2.16220e-02
3.5300000e-06,2.10320e-02
3.5800000e-06,2.12050e-02
3.6300000e-06,2.08910e-02
3.6800000e-06,2.29210e-02
3.7300000e-06,2.24210e-02
3.7800000e-06,2.24210e-02
3.8300000e-06,2.15440e-02
3.8800000e-06,2.07790e-02
3.9300000e-06,2.07790e-02
3.9800000e-06,1.98840e-02
4.0300000e-06,1.89270e-02
4.0800000e-06,1.89700e-02
4.1300000e-06,1.48850e-02
4.1800000e-06,1.33960e-02
4.2300000e-06,1.49930e-02
4.2800000e-06,1.37350e-02
4.3300000e-06,1.20540e-02
4.3800000e-06,8.10960e-03
4.4300000e-06,8.12060e-03
4.4800000e-06,6.40800e-03
4.5300000e-06,7.20860e-03
4.5800000e-06,3.80070e-03
4.6300000e-06,2.79270e-03
4.6800000e-06,-6.74390e-04
4.7300000e-06,5.63530e-04
4.7800000e-06,-2.19420e-03
4.8300000e-06,-1.79320e-03
4.8800000e-06,-5.10750e-03
4.9300000e-06,-4.89110e-03
4.9800000e-06,-6.77620e-03
5.0300000e-06,-7.07890e-03
5.0800000e-06,-7.41620e-03
5.1300000e-06,-9.16660e-03
5.1800000e-06,-8.84230e-03
5.2300000e-06,-8.84230e-03
5.2800000e-06,-8.71710e-03
5.3300000e-06,-9.48970e-03
5.3800000e-06,-8.49080e-03
5.4300000e-06,-9.65220e-03
5.4800000e-06,-8.18420e-03
5.5300000e-06,-8.18420e-03
5.5800000e-06,-8.21570e-03
5.6300000e-06,-7.29000e-03
5.6800000e-06,-6.86860e-03
5.7300000e-06,-5.17560e-03
5.7800000e-06,-5.17560e-03
5.8300000e-06,-2.56160e-03
5.8800000e-06,-1.88300e-03
5.9300000e-06,-8.12130e-04
5.9800000e-06,8.03230e-04
6.0300000e-06,3.62510e-03
6.0800000e-06,4.67300e-03
6.1300000e-06,4.58050e-03
6.1800000e-06,7.88900e-03
6.2300000e-06,7.88900e-03
6.2800000e-06,1.10900e-02
6.3300000e-06,1.31820e-02
6.3800000e-06,1.34240e-02
6.4300000e-06,1.25950e-02
6.4800000e-06,1.53010e-02
6.5300000e-06,1.89580e-02
6.5800000e-06,1.81550e-02
6.6300000e-06,1.99420e-02
6.6800000e-06,1.86130e-02
6.7300000e-06,1.86130e-02
6.7800000e-06,2.08740e-02
6.8300000e-06,2.22150e-02
6.8800000e-06,2.14570e-02
6.9300000e-06,2.18810e-02
6.9800000e-06,2.18810e-02
7.0300000e-06,2.18810e-02
7.0800000e-06,2.05060e-02
7.1300000e-06,2.05060e-02
7.1800000e-06,2.05060e-02
7.2300000e-06,2.06320e-02
7.2800000e-06,2.06410e-02
7.3300000e-06,2.06410e-02
7.3800000e-06,1.92720e-02
7.4300000e-06,1.49540e-02
7.4800000e-06,1.49540e-02
7.5300000e-06,1.54770e-02
7.5800000e-06,1.39490e-02
7.6300000e-06,1.27790e-02
7.6800000e-06,1.00960e-02
7.7300000e-06,6.73530e-03
7.7800000e-06,6.61500e-03
7.8300000e-06,3.98680e-03
7.8800000e-06,3.86540e-03
7.9300000e-06,-5.52670e-04
7.9800000e-06,-4.25000e-04
8.0300000e-06,-2.56780e-03
